CASE_STATUS,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,State,Wage_Category,processing_time
1,CHIEF EXECUTIVES,DIVISION PRESIDENT,Y,241842.0,2016.0,"HYATTSVILLE, MARYLAND",MARYLAND,Very High,13
1,CHIEF EXECUTIVES,"VICE PRESIDENT, STRATEGY & SPECIAL PROJECTS",Y,187200.0,2016.0,"DENVER, COLORADO",COLORADO,Very High,10
1,CHIEF EXECUTIVES,PRESIDENT,Y,109387.0,2016.0,"SANTA BARBARA, CALIFORNIA",CALIFORNIA,High,23
1,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,180502.0,2016.0,"CHRISTIANSTED, NA",NA,Very High,10
1,CHIEF EXECUTIVES,CHIEF MANAGEMENT OFFICER,Y,119184.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,27
0,CHIEF EXECUTIVES,PRESIDENT,Y,202072.0,2016.0,"LAWRENCE, KANSAS",KANSAS,Very High,42
0,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,117998.0,2016.0,"SANTA MONICA, CALIFORNIA",CALIFORNIA,High,49
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,94577.6,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,High,21
1,CHIEF EXECUTIVES,SVP TALENT MANAGEMENT,Y,251909.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,"VICE PRESIDENT, BUSINESS DEVELOPMENT",Y,210122.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Very High,11
1,CHIEF EXECUTIVES,BUSINESS MANAGER,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,22
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,118061.0,2016.0,"FORT LAUDERDALE, FLORIDA",FLORIDA,High,22
1,CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933.0,2016.0,"SMYRNA, TENNESSEE",TENNESSEE,Very High,10
1,CHIEF EXECUTIVES,PRESIDENT,Y,99070.0,2016.0,"NIAGARA FALLS, NEW YORK",NEW YORK,High,32
1,CHIEF EXECUTIVES,PRESIDENT OF SOLUTIONS,Y,210933.0,2016.0,"SMYRNA, TENNESSEE",TENNESSEE,Very High,11
1,CHIEF EXECUTIVES,"VICE PRESIDENT, FINANCE",Y,148824.0,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,High,22
1,CHIEF EXECUTIVES,CHIEF MARKETING OFFICER,Y,119184.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER/CHIEF FINANCIAL OFFICER,Y,99986.0,2016.0,"CHULA VISTA, CALIFORNIA",CALIFORNIA,High,29
1,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,187200.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,20
1,CHIEF EXECUTIVES,"SENIOR VICE PRESIDENT, HEAD OF SERVICE DESIGN & MOBILIZATION",Y,235518.0,2016.0,"BEVERLY HILLS, MICHIGAN",MICHIGAN,Very High,11
1,CHIEF EXECUTIVES,VP  OF WEST COAST AND  INTERNATIONAL MARKET OPERATIONS,Y,139214.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,High,10
1,CHIEF EXECUTIVES,PRESIDENT,Y,202072.0,2016.0,"LAWRENCE, KANSAS",KANSAS,Very High,14
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,50
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,40
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,49
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,47
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,31
1,CHIEF EXECUTIVES,CFO AND INTERNATIONAL RELATIONS MANAGER,N,64875.0,2016.0,"MADISON, WISCONSIN",WISCONSIN,Medium,23
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,52
1,CHIEF EXECUTIVES,"VICE PRESIDENT, QUALITY, HEALTH & SAFETY",Y,187200.0,2016.0,"HOUSTON, TEXAS",TEXAS,Very High,15
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,45
1,CHIEF EXECUTIVES,BUSINESS MANAGER,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,17
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,117998.0,2016.0,"SANTA MONICA, CALIFORNIA",CALIFORNIA,High,35
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,20
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,22
1,CHIEF EXECUTIVES,PRESIDENT,Y,161179.0,2016.0,"BROWNSVILLE, TEXAS",TEXAS,Very High,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,17
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"PROVO, UTAH",UTAH,Medium,26
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,N,66373.0,2016.0,"VINEYARD, UTAH",UTAH,Medium,13
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,113089.6,2016.0,"AVENTURA, FLORIDA",FLORIDA,High,10
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,88338.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Medium,17
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,92518.0,2016.0,"GRAND RAPIDS, MICHIGAN",MICHIGAN,High,21
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,174408.0,2016.0,"MANKATO, MINNESOTA",MINNESOTA,Very High,10
1,CHIEF EXECUTIVES,"EXECUTIVE, FINANCIAL DEVELOPMENT",Y,187200.0,2016.0,"IRVING, TEXAS",TEXAS,Very High,10
1,CHIEF EXECUTIVES,"GENERAL MANAGER-INDUSTRIAL PUMPS AND SYSTEMS, U.S. AND CHINA",N,65811.0,2016.0,"STURTEVANT, WISCONSIN",WISCONSIN,Medium,21
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,113090.0,2016.0,"MIAMI SPRINGS, FLORIDA",FLORIDA,High,31
1,CHIEF EXECUTIVES,VICE PRESIDENT OF CORPORATE STRATEGY,Y,103480.0,2016.0,"MANASSAS, VIRGINIA",VIRGINIA,High,22
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,149594.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,High,16
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,13
1,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,178776.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Very High,11
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,150238.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Very High,10
1,CHIEF EXECUTIVES,DIRECTOR ETF TRADING & CREDIT MARKETS,Y,187199.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,Very High,10
1,CHIEF EXECUTIVES,CEO & SYSTEMS MANAGER,Y,82930.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,12
1,CHIEF EXECUTIVES,E-COMMERCE DIRECTOR,Y,252158.4,2016.0,"CINCINNATI, OHIO",OHIO,Very High,18
1,CHIEF EXECUTIVES,VICE PRESIDENT OF BUSINESS ORIGINATION,Y,197683.0,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,Very High,15
1,CHIEF EXECUTIVES,MANAGING DIRECTOR/MARKETING - AMERICAS,Y,198266.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Very High,10
1,CHIEF EXECUTIVES,ACCOUNT DIRECTOR,Y,130853.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,High,22
1,CHIEF EXECUTIVES,CEO,Y,160722.0,2016.0,"HIGHLAND, NEW YORK",NEW YORK,Very High,23
0,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER- WIRELESS COMMUNICATION DEVICE,Y,78000.0,2016.0,"BATON ROUGE, LOUISIANA",LOUISIANA,Medium,44
1,CHIEF EXECUTIVES,"SVP, WORLDWIDE MARKETS, I&I",Y,187200.0,2016.0,"SUMMIT, NEW JERSEY",NEW JERSEY,Very High,10
1,CHIEF EXECUTIVES,VICE PRESIDENT / EXECUTIVE DIRECTOR OF QI & PM  OPERATIONS,Y,82930.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,12
1,CHIEF EXECUTIVES,EXECUTIVE VICE PRESIDENT,Y,187200.0,2016.0,"ELMSFORD, NEW YORK",NEW YORK,Very High,14
1,CHIEF EXECUTIVES,E-COMMERCE DIRECTOR,Y,252158.4,2016.0,"CINCINNATI, OHIO",OHIO,Very High,12
1,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER,Y,187200.0,2016.0,"LOS GATOS, CALIFORNIA",CALIFORNIA,Very High,14
1,CHIEF EXECUTIVES,DIRECTOR INTERNATIONAL STRATEGIC INITIATIVES,Y,159370.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,21
1,CHIEF EXECUTIVES,VP - ACQUISITIONS & DEVELOPMENT,Y,82930.0,2016.0,"ELGIN, ILLINOIS",ILLINOIS,Medium,17
1,CHIEF EXECUTIVES,CHIEF MARKETING OFFICER,Y,210122.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Very High,12
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,113090.0,2016.0,"KEY BISCAYNE, FLORIDA",FLORIDA,High,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,187200.0,2016.0,"PHOENIXVILLE, PENNSYLVANIA",PENNSYLVANIA,Very High,15
1,CHIEF EXECUTIVES,DIRECTOR - MEDICAL ENGINEERING,Y,218733.0,2016.0,"MADISON, WISCONSIN",WISCONSIN,Very High,10
1,CHIEF EXECUTIVES,CHIEF RISK OFFICER,Y,187200.0,2016.0,"PLAINSBORO, NEW JERSEY",NEW JERSEY,Very High,14
1,CHIEF EXECUTIVES,PRESIDENT & CHIEF EXECUTIVE OFFICER,Y,187200.0,2016.0,"THORNTON, COLORADO",COLORADO,Very High,10
1,CHIEF EXECUTIVES,PRESIDENT/CEO,Y,151778.0,2016.0,"EAST HAVEN, CONNECTICUT",CONNECTICUT,Very High,17
1,CHIEF EXECUTIVES,CEO,Y,205629.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,PRESIDENT & CHIEF EXECUTIVE OFFICER,Y,209602.0,2016.0,"WOBURN, MASSACHUSETTS",MASSACHUSETTS,Very High,10
1,CHIEF EXECUTIVES,CHIEF INFORMATION OFFICER,Y,164403.0,2016.0,"FRAMINGHAM, MASSACHUSETTS",MASSACHUSETTS,Very High,12
1,CHIEF EXECUTIVES,CHIEF EXECUTIVES,Y,187200.0,2016.0,"NORTH BRANCH, NEW JERSEY",NEW JERSEY,Very High,10
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,117998.4,2016.0,"PASADENA, CALIFORNIA",CALIFORNIA,High,27
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,102190.0,2016.0,"JACKSONVILLE, FLORIDA",FLORIDA,High,11
1,CHIEF EXECUTIVES,"VICE PRESIDENT, U.S. PHARMA OPERATIONS",Y,238368.0,2016.0,"LAKE FOREST, ILLINOIS",ILLINOIS,Very High,13
1,CHIEF EXECUTIVES,"DIRECTOR, OPERATIONS RESEARCH",Y,102190.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,High,19
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,247832.0,2016.0,"CARNEYS POINT, NEW JERSEY",NEW JERSEY,Very High,15
1,CHIEF EXECUTIVES,ASSO. VICE CHANCELLOR FOR INTEL. PROP. AND IND. SPON. RES.,Y,91312.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,High,23
1,CHIEF EXECUTIVES,PRESIDENT & CHIEF EXECUTIVE OFFICER,Y,209602.0,2016.0,"WOBURN, MASSACHUSETTS",MASSACHUSETTS,Very High,13
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,195208.0,2016.0,"NEW HAVEN, CONNECTICUT",CONNECTICUT,Very High,12
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,187200.0,2016.0,"PHOENIXVILLE, PENNSYLVANIA",PENNSYLVANIA,Very High,16
1,CHIEF EXECUTIVES,"VICE PRESIDENT, HOSPITALITY DIVISION",Y,233418.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Very High,20
1,CHIEF EXECUTIVES,"VICE PRESIDENT, GLOBAL PURCHASING AND MATERIALS",Y,253635.0,2016.0,"DULUTH, GEORGIA",GEORGIA,Very High,10
0,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,70900.0,2016.0,"MANKATO, MINNESOTA",MINNESOTA,Medium,43
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,70900.0,2016.0,"MANKATO, MINNESOTA",MINNESOTA,Medium,14
1,CHIEF EXECUTIVES,SENIOR VICE PRESIDENT OF HOTEL OPERATIONS,Y,214790.0,2016.0,"SAIPAN, NA",NA,Very High,10
1,CHIEF EXECUTIVES,OPERATIONS MANAGER,N,50107.0,2016.0,"KNOXVILLE, TENNESSEE",TENNESSEE,Medium,15
1,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER,Y,130853.0,2016.0,"NORTHBROOK, ILLINOIS",ILLINOIS,High,13
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,103480.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,High,31
1,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER OF PROVIDER SOLUTIONS,Y,246314.0,2016.0,"ALPHARETTA, GEORGIA",GEORGIA,Very High,15
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,149594.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,High,10
1,CHIEF EXECUTIVES,SR. DIRECTOR - CONTINUOUS IMPROVEMENT,Y,155958.0,2016.0,"MASON, OHIO",OHIO,Very High,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,205566.0,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,Very High,14
1,CHIEF EXECUTIVES,CHIEF ANALYTICS OFFICER,Y,119558.0,2016.0,"IRVINE, CALIFORNIA",CALIFORNIA,High,24
1,CHIEF EXECUTIVES,CHEIF MARKETING OFFICER,Y,240469.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Very High,10
1,CHIEF EXECUTIVES,CHIEF SCIENTIFIC OFFICER,Y,162115.0,2016.0,"TORRANCE, CALIFORNIA",CALIFORNIA,Very High,16
1,CHIEF EXECUTIVES,PRESIDENT,Y,252137.6,2016.0,"WATERLOO, NEBRASKA",NEBRASKA,Very High,10
1,CHIEF EXECUTIVES,"CORPORATE VP, DOMESTIC FOUNDRY AND STEEL",Y,102960.0,2016.0,"COLUMBUS, OHIO",OHIO,High,16
1,CHIEF EXECUTIVES,CHIEF TECHNICAL OFFICER,Y,156354.0,2016.0,"MIDDLETOWN, OHIO",OHIO,Very High,10
1,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,N,54662.0,2016.0,"KIRKWOOD, MISSOURI",MISSOURI,Medium,29
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,94057.6,2016.0,"ORLANDO, FLORIDA",FLORIDA,High,22
1,CHIEF EXECUTIVES,CHIEF OF STAFF,Y,262413.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,13
1,CHIEF EXECUTIVES,"DIRECTOR, BUSINESS DEVELOPMENT",Y,163176.0,2016.0,"SOUTH SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,17
1,CHIEF EXECUTIVES,DIRECTOR,Y,85821.0,2016.0,"AURORA, ILLINOIS",ILLINOIS,Medium,23
1,CHIEF EXECUTIVES,"PRESIDENT, INTERNATIONAL CURRENCY",Y,267800.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Very High,10
1,CHIEF EXECUTIVES,MANAGING DIRECTOR,Y,211474.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,RESIDENT MANAGER,Y,90626.0,2016.0,"TUMON, NA",NA,High,19
1,CHIEF EXECUTIVES,PRESIDENT,Y,197642.0,2016.0,"MAGNOLIA, TEXAS",TEXAS,Very High,10
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,174803.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,18
1,CHIEF EXECUTIVES,"CHIEF EXECUTIVE OFFICER, US & EUROPE",Y,240469.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Very High,19
1,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER,Y,229258.0,2016.0,"DALLAS, TEXAS",TEXAS,Very High,10
1,CHIEF EXECUTIVES,ASSOCIATE DIRECTOR-THERAPEUTICS RESEARC,Y,247978.0,2016.0,"BETHESDA, MARYLAND",MARYLAND,Very High,14
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,153005.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Very High,10
1,CHIEF EXECUTIVES,CHIEF BUSINESS OFFICER,Y,174803.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,16
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,190382.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Very High,12
1,CHIEF EXECUTIVES,EXECUTIVE OFFICE MANAGER,N,55200.0,2016.0,"SAIPAN, NA",NA,Medium,23
1,CHIEF EXECUTIVES,BUSINESS DEVELOPMENT DIRECTOR,Y,109616.0,2016.0,"MIAMI LAKES, FLORIDA",FLORIDA,High,20
1,CHIEF EXECUTIVES,CHIEF STRATEGY OFFICER,Y,226574.0,2016.0,"SAN MATEO, CALIFORNIA",CALIFORNIA,Very High,13
1,CHIEF EXECUTIVES,GENERAL MANAGER,Y,81765.0,2016.0,"PALM SPRINGS, CALIFORNIA",CALIFORNIA,Medium,27
1,CHIEF EXECUTIVES,PRESIDENT AND CEO,Y,199930.0,2016.0,"ALPHARETTA, GEORGIA",GEORGIA,Very High,15
1,CHIEF EXECUTIVES,"MANAGING DIRECTOR, FAMILY OFFICE SERVICES",Y,262413.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,117957.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,13
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,147326.0,2016.0,"TUCSON, ARIZONA",ARIZONA,High,26
1,CHIEF EXECUTIVES,EXECUTIVE VICE PRESIDENT AND CHIEF OPERATING OFFICER,Y,173118.0,2016.0,"OKLAHOMA CITY, OKLAHOMA",OKLAHOMA,Very High,10
1,CHIEF EXECUTIVES,SR. DIRECTOR - PORTFOLIO MANAGEMENT,Y,114317.0,2016.0,"BENTONVILLE, ARKANSAS",ARKANSAS,High,18
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,100000.0,2016.0,"PASADENA, CALIFORNIA",CALIFORNIA,High,14
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,117957.0,2016.0,"HOUSTON, TEXAS",TEXAS,High,25
1,CHIEF EXECUTIVES,PC PRESIDENT/DIRECTOR OF CLINICAL CARE,Y,91520.0,2016.0,"HUBER HEIGHTS, OHIO",OHIO,High,12
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,123053.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,20
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,118664.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,High,13
1,CHIEF EXECUTIVES,VICE PRESIDENT OF STRATEGIC DEVELOPMENT,Y,163114.0,2016.0,"NORTH HOLLYWOOD, CALIFORNIA",CALIFORNIA,Very High,15
1,CHIEF EXECUTIVES,"GLOBAL LEADER, WWF MARKETS PRACTICE",Y,256588.8,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,Very High,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,147326.0,2016.0,"TUCSON, ARIZONA",ARIZONA,High,11
1,CHIEF EXECUTIVES,SENIOR VICE PRESIDENT,Y,174803.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,19
1,CHIEF EXECUTIVES,"VICE PRESIDENT, SALES & MARKETING",Y,177798.0,2016.0,"BOCA RATON, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,VICE PRESIDENT - BESINESS OPERATION & DEVELOPMENT,N,54662.0,2016.0,"ELLISVILLE, MISSOURI",MISSOURI,Medium,18
1,CHIEF EXECUTIVES,CHIEF MEDICAL OFFICER,Y,180627.0,2016.0,"OWOSSO, MICHIGAN",MICHIGAN,Very High,10
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,262412.8,2016.0,"MIAMI BEACH, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,"DIRECTOR, INTERNATIONAL BUSINESS DEVELOPMENT",Y,133224.0,2016.0,"RIVERSIDE, CALIFORNIA",CALIFORNIA,High,12
1,CHIEF EXECUTIVES,"VICE PRESIDENT, BUSINESS INTELLIGENCE",Y,98904.0,2016.0,"TACOMA, WASHINGTON",WASHINGTON,High,20
1,CHIEF EXECUTIVES,EXECUTIVE VICE PRESIDENT,Y,174803.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,20
1,CHIEF EXECUTIVES,CHIEF TECHNOLOGY OFFICER,Y,149926.0,2016.0,"CARLSBAD, CALIFORNIA",CALIFORNIA,High,18
1,CHIEF EXECUTIVES,"VICE-PRESIDENT, LARGE YMCA RESOURCES",Y,137155.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,High,21
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,88691.0,2016.0,"CRESTWOOD, KENTUCKY",KENTUCKY,Medium,10
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,153005.0,2016.0,"BROOKLYN, NEW YORK",NEW YORK,Very High,13
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE,Y,202300.8,2016.0,"MIAMI LAKES, FLORIDA",FLORIDA,Very High,19
1,CHIEF EXECUTIVES,"VICE PRESIDENT, QA",Y,92536.0,2016.0,"ALPHARETTA, GEORGIA",GEORGIA,High,11
1,CHIEF EXECUTIVES,CHIEF FINANCIAL OFFICER,Y,191422.0,2016.0,"SUGAR LAND, TEXAS",TEXAS,Very High,11
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,137758.0,2016.0,"SYLVANIA, OHIO",OHIO,High,14
1,CHIEF EXECUTIVES,VICE PRESIDENT OF PLANNING AND PROJECTS,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,25
1,CHIEF EXECUTIVES,VICE PRESIDENT OF PLANNING AND PROJECTS,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,30
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,113090.0,2016.0,"MIAMI, FLORIDA",FLORIDA,High,19
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,106246.0,2016.0,"BERKELEY, CALIFORNIA",CALIFORNIA,High,25
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR - BLUEBERRY DIVISION,Y,127795.0,2016.0,"WATSONVILLE, CALIFORNIA",CALIFORNIA,High,16
1,CHIEF EXECUTIVES,CHIEF OPERATIONS OFFICER,Y,113090.0,2016.0,"DORAL, FLORIDA",FLORIDA,High,10
1,CHIEF EXECUTIVES,CEO,Y,205629.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Very High,10
1,CHIEF EXECUTIVES,EXECUTIVE DIRECTOR,Y,83866.0,2016.0,"RIO PIEDRAS, PUERTO RICO",PUERTO RICO,Medium,16
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,164445.0,2016.0,"BOULDER, COLORADO",COLORADO,Very High,13
0,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,103290.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,51
1,CHIEF EXECUTIVES,DIRECTOR OF BUSINESS DEVELOPMENT,Y,118290.0,2016.0,"SOUTHLAKE, TEXAS",TEXAS,High,13
1,CHIEF EXECUTIVES,"CO-FOUNDER, HEAD OF PRODUCT",Y,119184.0,2016.0,"ALLSTON, MASSACHUSETTS",MASSACHUSETTS,High,13
1,CHIEF EXECUTIVES,GLOBAL CHIEF OPERATING OFFICER,Y,130853.0,2016.0,"MCHENRY, ILLINOIS",ILLINOIS,High,28
1,CHIEF EXECUTIVES,GLOBAL CHIEF OPERATING OFFICER,Y,130853.0,2016.0,"MCHENRY, ILLINOIS",ILLINOIS,High,16
1,CHIEF EXECUTIVES,GLOBAL CHIEF OPERATING OFFICER,Y,130853.0,2016.0,"MCHENRY, ILLINOIS",ILLINOIS,High,15
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,256173.0,2016.0,"SHERMAN OAKS, CALIFORNIA",CALIFORNIA,Very High,22
1,CHIEF EXECUTIVES,CHIEF OPERATING OFFICER,Y,125424.0,2016.0,"HENDERSONVILLE, NORTH CAROLINA",NORTH CAROLINA,High,13
1,CHIEF EXECUTIVES,SENIOR VICE PRESIDENT OF HOTEL OPERATIONS,Y,214790.0,2016.0,"SAIPAN, NA",NA,Very High,11
0,CHIEF EXECUTIVES,PRESIDENT AND CHIEF EXECUTIVE OFFICER,Y,2648400.0,2016.0,"DORAL, FLORIDA",FLORIDA,,29
1,CHIEF EXECUTIVES,DIRECTOR,Y,226574.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Very High,12
1,CHIEF EXECUTIVES,CHIEF EXECUTIVE OFFICER,Y,204672.0,2016.0,"EL SEGUNDO, CALIFORNIA",CALIFORNIA,Very High,17
1,CHIEF EXECUTIVES,EXECUTIVE CHAIRMAN,Y,187200.0,2016.0,"DENVER, COLORADO",COLORADO,Very High,12
